id,nummi,agerevq,couple,iris,sexe,tact
4062767,17432,025,2,765400403,2,11
4062768,17433,050,2,765400104,1,25
4062769,17434,060,2,765400306,1,21
4062770,17435,065,2,765400304,1,21
4062771,17436,065,2,765401001,1,21
4062772,17437,045,2,765400504,1,11
4062773,17438,020,2,765400306,1,22
4062774,17439,020,1,765401003,2,11
4062775,17439,035,1,765401003,1,11
4062776,17440,065,2,765400602,2,21
4062777,17441,075,2,765400503,2,21
4062778,17442,040,2,765400902,2,11
4062779,17443,070,2,765400802,1,21
4062780,17444,015,2,765400402,2,25
4062781,17444,045,2,765400402,2,11
4062782,17445,020,2,765400203,2,11
4062783,17445,015,2,765400203,1,22
4062784,17445,055,2,765400203,2,11
4062785,17445,020,2,765400203,1,11
4062786,17446,030,1,765401005,1,11
4062787,17446,020,1,765401005,2,11
4062788,17447,065,1,765400602,2,21
4062789,17447,070,1,765400602,1,21
4062790,17448,055,2,765400503,2,25
4062791,17449,090,2,765400303,1,21
4062792,17450,055,2,765400702,2,25
4062793,17451,015,2,765400104,1,22
4062794,17452,015,1,765400405,1,22
4062795,17452,020,1,765400405,2,22
4062796,17453,020,2,765400301,1,22
4062797,17453,055,2,765400301,2,11
4062798,17454,020,2,765400501,2,22
4062799,17455,030,1,765400304,2,22
4062800,17456,015,2,765401005,1,22
4062801,17457,060,1,765400104,2,21
4062802,17457,060,1,765400104,1,21
4062803,17458,090,2,765400306,2,21
4062804,17459,045,2,765400404,2,11
4062805,17459,015,2,765400404,1,11
4062806,17459,005,2,765400404,2,23
4062807,17460,015,2,765400204,1,22
4062808,17461,025,1,765400101,2,11
4062809,17461,025,1,765400101,1,22
4062810,17462,075,2,765400304,1,21
4062811,17463,095,2,765400104,2,21
4062812,17463,060,2,765400104,2,24
4062813,17463,065,2,765400104,1,21
4062814,17464,015,2,765400404,2,22
4062815,17465,005,2,765400301,1,23
4062816,17465,045,2,765400301,2,11
4062817,17466,085,2,765400902,2,21
4062818,17467,040,2,765400204,1,11
4062819,17468,015,2,765400103,2,22
4062820,17469,050,1,765400102,2,11
4062821,17469,055,1,765400102,1,12
4062822,17470,025,2,765400404,1,11
4062823,17471,075,2,765400604,2,21
4062824,17472,020,2,765400102,1,11
4062825,17473,045,2,765400104,1,25
4062826,17474,020,2,765401002,1,12
4062827,17474,045,2,765401002,2,11
4062828,17475,065,1,765400502,1,12
4062829,17476,040,2,765400101,1,11
4062830,17477,015,2,765400202,2,22
4062831,17477,055,1,765400202,2,11
4062832,17477,060,1,765400202,1,11
4062833,17477,020,2,765400202,1,12
4062834,17478,085,2,765400504,2,21
4062835,17479,020,1,765400403,2,11
4062836,17479,025,1,765400403,1,11
4062837,17479,000,2,765400403,2,23
4062838,17480,030,1,765400502,1,12
4062839,17480,030,1,765400502,2,11
4062840,17481,030,1,765400405,2,11
4062841,17481,000,2,765400405,1,23
4062842,17481,025,1,765400405,1,11
4062843,17482,065,1,765400702,2,21
4062844,17482,075,1,765400702,1,21
4062845,17483,025,1,765401002,2,11
4062846,17483,025,1,765401002,1,11
4062847,17483,000,2,765401002,2,23
4062848,17483,000,2,765401002,1,23
4062849,17484,080,2,765401002,2,21
4062850,17485,040,1,765400404,1,11
4062851,17485,030,1,765400404,2,11
4062852,17486,070,2,765401001,2,21
4062853,17487,060,2,765400502,2,11
4062854,17488,085,2,765400601,2,21
4062855,17489,025,2,765400305,1,11
4062856,17490,020,2,765400503,1,11
4062857,17491,015,2,765400204,2,22
4062858,17492,020,1,765400303,2,12
4062859,17492,025,1,765400303,1,11
4062860,17493,030,1,765400604,2,11
4062861,17493,030,1,765400604,1,11
4062862,17494,045,1,765400902,2,11
4062863,17494,025,2,765400902,1,12
4062864,17494,015,2,765400902,2,22
4062865,17494,055,1,765400902,1,11
4062866,17495,015,2,765400203,2,22
4062867,17495,020,2,765400203,1,22
4062868,17496,060,2,765400201,1,21
4062869,17497,055,2,765400201,2,11
4062870,17498,020,2,765400203,2,11
4062871,17499,040,2,765400103,1,25
4062872,17500,040,2,765400305,2,11
4062873,17501,035,2,765401003,1,11
4062874,17501,005,2,765401003,1,23
4062875,17502,085,2,765400901,2,21
4062876,17503,015,2,765400501,2,12
4062877,17504,035,2,765400901,2,11
4062878,17504,010,2,765400901,2,23
4062879,17505,070,2,765400502,2,21
4062880,17506,050,2,765400102,2,11
4062881,17507,010,2,765400604,2,23
4062882,17507,045,1,765400604,2,11
4062883,17507,050,1,765400604,1,11
4062884,17507,015,2,765400604,2,22
4062885,17508,085,1,765400802,2,21
4062886,17508,080,1,765400802,1,21
4062887,17509,020,2,765400102,1,11
4062888,17509,045,2,765400102,1,11
4062889,17510,045,2,765401003,1,11
4062890,17510,085,2,765401003,1,21
4062891,17510,080,2,765401003,2,21
4062892,17511,025,1,765401001,2,25
4062893,17511,025,1,765401001,1,11
4062894,17512,030,2,765401004,1,11
4062895,17513,020,2,765400305,2,11
4062896,17514,020,2,765400603,1,11
4062897,17515,060,1,765400504,1,21
4062898,17515,060,1,765400504,2,11
4062899,17516,040,2,765400305,1,25
4062900,17517,020,2,765400601,2,22
4062901,17518,045,2,765400601,2,25
4062902,17519,045,1,765400105,2,11
4062903,17519,010,2,765400105,2,22
4062904,17520,065,2,765400602,2,21
4062905,17521,025,2,765400305,2,24
4062906,17522,035,2,765400405,2,11
4062907,17523,025,1,765400304,2,11
4062908,17523,030,1,765400304,1,11
4062909,17524,020,1,765400305,2,12
4062910,17524,000,2,765400305,2,23
4062911,17524,025,1,765400305,1,11
4062912,17525,020,2,765401003,1,22
4062913,17525,020,2,765401003,1,22
4062914,17526,010,2,765400802,2,23
4062915,17526,000,2,765400802,1,23
4062916,17526,005,2,765400802,2,23
4062917,17526,060,1,765400802,1,21
4062918,17526,015,2,765400802,1,22
4062919,17526,000,2,765400802,2,23
4062920,17527,005,2,765400203,2,23
4062921,17527,005,2,765400203,2,23
4062922,17527,000,2,765400203,2,23
4062923,17527,035,1,765400203,2,11
4062924,17527,035,1,765400203,1,11
4062925,17528,035,1,765400103,2,11
4062926,17528,040,1,765400103,1,11
4062927,17529,075,2,765400102,1,21
4062928,17530,030,2,765400602,2,12
4062929,17530,010,2,765400602,2,22
4062930,17530,010,2,765400602,1,23
4062931,17531,025,1,765400301,2,11
4062932,17531,030,1,765400301,1,12
4062933,17531,000,2,765400301,1,23
4062934,17531,000,2,765400301,1,23
4062935,17532,040,1,765400601,1,24
4062936,17532,035,1,765400601,2,11
4062937,17532,000,2,765400601,1,23
4062938,17533,025,2,765400501,1,11
4062939,17534,055,1,765401003,1,11
4062940,17534,040,1,765401003,2,11
4062941,17535,050,2,765401002,1,11
4062942,17535,005,2,765401002,2,23
4062943,17536,040,2,765400301,1,12
4062944,17537,020,2,765400404,2,22
4062945,17538,030,2,765400502,1,11
4062946,17539,015,2,765400405,1,22
4062947,17540,020,2,765400501,2,11
4062948,17541,020,2,765400404,1,22
4062949,17542,000,2,765401003,1,23
4062950,17542,025,1,765401003,1,12
4062951,17542,020,1,765401003,2,24
4062952,17543,045,2,765400404,1,11
4062953,17544,055,2,765400103,1,25
4062954,17545,000,2,765400101,2,23
4062955,17545,030,1,765400101,1,11
4062956,17545,030,1,765400101,2,11
4062957,17546,025,1,765401003,1,11
4062958,17546,020,1,765401003,2,11
4062959,17547,075,1,765400105,2,24
4062960,17547,080,1,765400105,1,21
4062961,17548,020,2,765400202,2,22
4062962,17549,050,1,765400901,1,12
4062963,17549,045,1,765400901,2,11
4062964,17550,080,2,765401004,2,21
4062965,17551,075,1,765400104,2,21
4062966,17551,075,1,765400104,1,11
4062967,17552,020,2,765400202,2,22
4062968,17553,035,1,765400501,2,11
4062969,17553,000,2,765400501,1,23
4062970,17553,040,1,765400501,1,11
4062971,17554,020,2,765400102,2,22
4062972,17555,020,1,765400404,2,11
4062973,17555,025,1,765400404,1,11
4062974,17556,025,1,765400402,2,11
4062975,17556,030,2,765400402,1,11
4062976,17557,075,2,765400105,2,21
4062977,17557,055,2,765400105,1,21
4062978,17558,040,2,765400305,1,11
4062979,17559,025,1,765400105,1,11
4062980,17559,025,1,765400105,2,11
4062981,17560,075,2,765400303,1,21
4062982,17561,015,2,765400202,1,22
4062983,17562,040,2,765400103,1,25
4062984,17563,025,1,765400303,1,11
4062985,17563,025,1,765400303,2,11
4062986,17564,025,1,765400501,2,22
4062987,17564,025,1,765400501,1,11
4062988,17565,070,2,765400404,2,21
4062989,17566,020,2,765400305,1,22
4062990,17567,020,1,765400201,1,22
4062991,17567,020,1,765400201,2,22
4062992,17568,025,1,765400702,2,11
4062993,17568,030,1,765400702,1,11
4062994,17568,000,2,765400702,1,23
4062995,17569,025,2,765400402,2,25
4062996,17570,080,2,765400202,2,21
4062997,17571,055,2,765400104,1,11
4062998,17572,015,1,765400102,2,22
4062999,17572,020,1,765400102,1,22
4063000,17573,080,2,765401003,2,21
4063001,17574,035,1,765401003,1,11
4063002,17574,000,2,765401003,1,23
4063003,17574,000,2,765401003,2,23
4063004,17574,030,1,765401003,2,25
4063005,17575,000,2,765401002,1,23
4063006,17575,025,2,765401002,2,11
4063007,17576,025,1,765400103,2,11
4063008,17576,040,1,765400103,1,11
4063009,17577,025,1,765400105,2,11
4063010,17577,025,1,765400105,1,12
4063011,17578,055,2,765400702,1,25
4063012,17579,045,1,765400502,1,11
4063013,17579,005,2,765400502,2,23
4063014,17579,010,2,765400502,2,23
4063015,17579,035,1,765400502,2,11
4063016,17580,025,2,765400106,2,11
4063017,17581,000,2,765400304,2,23
4063018,17581,035,2,765400304,2,11
4063019,17581,005,2,765400304,1,23
4063020,17581,010,2,765400304,2,22
4063021,17582,070,1,765400802,1,21
4063022,17582,030,1,765400802,2,11
4063023,17582,070,1,765400802,2,21
4063024,17582,040,1,765400802,1,12
4063025,17583,010,2,765400305,2,25
4063026,17583,015,2,765400305,2,25
4063027,17583,040,2,765400305,2,11
4063028,17584,030,2,765400303,2,25
4063029,17585,000,2,765400202,2,23
4063030,17585,025,1,765400202,2,12
4063031,17585,005,2,765400202,1,23
4063032,17585,030,1,765400202,1,11
4063033,17586,040,1,765400601,1,11
4063034,17586,005,2,765400601,1,23
4063035,17586,000,2,765400601,2,23
4063036,17586,040,1,765400601,2,11
4063037,17587,025,1,765400305,2,12
4063038,17587,025,1,765400305,1,11
4063039,17588,060,2,765400304,1,21
4063040,17589,055,2,765400202,2,25
4063041,17590,020,2,765400404,1,22
4063042,17591,065,2,765400101,2,21
4063043,17592,020,1,765400601,2,11
4063044,17592,020,1,765400601,1,11
4063045,17593,055,2,765400501,2,11
4063046,17594,055,2,765401003,2,11
4063047,17595,055,1,765400306,1,11
4063048,17595,015,2,765400306,2,22
4063049,17595,015,2,765400306,2,22
4063050,17595,055,1,765400306,2,21
4063051,17596,050,1,765400802,1,12
4063052,17596,050,1,765400802,2,12
4063053,17597,025,2,765400601,1,11
4063054,17598,015,2,765400202,2,11
4063055,17599,025,1,765400802,2,11
4063056,17599,025,1,765400802,1,11
4063057,17599,005,2,765400802,2,23
4063058,17600,030,1,765401003,1,11
4063059,17600,000,2,765401003,1,23
4063060,17600,030,1,765401003,2,11
4063061,17601,070,1,765400202,2,21
4063062,17601,040,1,765400202,1,11
4063063,17602,070,2,765400404,2,21
4063064,17603,005,2,765400304,1,23
4063065,17603,000,2,765400304,1,23
4063066,17603,035,2,765400304,2,24
4063067,17604,015,2,765400802,1,25
4063068,17604,040,2,765400802,2,12
4063069,17604,005,2,765400802,1,23
4063070,17604,005,2,765400802,1,23
4063071,17604,000,2,765400802,2,23
4063072,17604,015,2,765400802,2,22
4063073,17605,090,2,765400202,2,21
4063074,17606,035,1,765401001,2,24
4063075,17606,035,1,765401001,2,25
4063076,17607,045,2,765400303,2,24
4063077,17607,015,2,765400303,2,25
4063078,17608,020,1,765400104,1,11
4063079,17609,030,2,765400501,1,11
4063080,17609,025,2,765400501,2,12
4063081,17610,030,2,765400801,1,11
4063082,17611,070,1,765400504,1,21
4063083,17611,065,1,765400504,2,24
4063084,17612,065,2,765400602,2,21
4063085,17613,015,2,765400204,1,22
4063086,17614,035,1,765400102,1,11
4063087,17614,060,1,765400102,1,11
4063088,17615,030,1,765400402,1,11
4063089,17615,025,1,765400402,2,12
4063090,17616,025,1,765400102,2,11
4063091,17616,025,1,765400102,1,22
4063092,17617,055,2,765400202,2,11
4063093,17618,040,2,765401004,1,11
4063094,17619,045,2,765400306,2,11
4063095,17620,025,1,765400901,2,11
4063096,17620,030,1,765400901,1,12
4063097,17620,005,2,765400901,2,23
4063098,17620,000,2,765400901,1,23
4063099,17620,005,2,765400901,1,23
4063100,17621,025,2,765400504,1,11
4063101,17622,005,2,765400602,1,23
4063102,17622,040,1,765400602,2,11
4063103,17622,040,1,765400602,1,11
4063104,17623,075,1,765401005,1,21
4063105,17623,070,1,765401005,2,21
4063106,17623,040,2,765401005,2,11
4063107,17624,075,2,765400802,2,21
4063108,17625,020,2,765400201,2,22
4063109,17626,030,2,765400303,1,12
4063110,17627,060,1,765401005,2,24
4063111,17627,065,1,765401005,1,24
4063112,17628,055,1,765400305,2,11
4063113,17628,010,2,765400305,2,23
4063114,17628,060,1,765400305,1,11
4063115,17629,025,2,765400402,1,11
4063116,17630,075,1,765400306,1,21
4063117,17630,070,1,765400306,2,21
4063118,17631,020,2,765400104,1,22
4063119,17632,025,2,765400402,2,11
4063120,17633,020,2,765400103,2,12
4063121,17634,020,2,765400405,1,22
4063122,17635,010,2,765400701,1,22
4063123,17635,055,2,765400701,1,12
4063124,17636,060,1,765400104,1,21
4063125,17636,060,1,765400104,2,21
4063126,17637,055,1,765400603,1,11
4063127,17637,065,1,765400603,2,21
4063128,17638,045,2,765401003,1,11
4063129,17639,065,2,765400403,2,21
4063130,17640,040,2,765401004,2,12
4063131,17640,010,2,765401004,2,23
4063132,17640,005,2,765401004,1,23
4063133,17641,040,2,765400204,1,11
4063134,17642,025,2,765400502,2,25
4063135,17643,005,2,765400404,1,23
4063136,17643,035,2,765400404,2,11
4063137,17644,025,2,765400604,2,11
4063138,17645,055,1,765400503,2,11
4063139,17645,060,1,765400503,1,11
4063140,17645,015,2,765400503,2,22
4063141,17645,020,2,765400503,1,22
4063142,17646,025,1,765400503,1,11
4063143,17646,020,1,765400503,2,22
4063144,17647,035,2,765400901,1,12
4063145,17647,015,2,765400901,2,11
4063146,17648,020,1,765400502,2,25
4063147,17648,020,1,765400502,1,11
4063148,17648,000,2,765400502,2,23
4063149,17649,055,2,765401005,2,11
4063150,17650,030,2,765401002,2,12
4063151,17651,045,2,765400601,1,11
4063152,17652,010,2,765400103,1,23
4063153,17652,050,2,765400103,2,11
4063154,17653,020,2,765400404,2,22
4063155,17654,055,2,765400402,1,11
4063156,17655,020,2,765400502,2,22
4063157,17656,025,1,765400301,2,25
4063158,17656,000,2,765400301,1,23
4063159,17656,020,1,765400301,1,11
4063160,17657,040,2,765401003,2,11
4063161,17658,015,2,765400503,2,22
4063162,17658,010,2,765400503,2,23
4063163,17658,045,2,765400503,1,11
4063164,17659,025,1,765401002,1,11
4063165,17659,025,1,765401002,2,22
4063166,17660,030,2,765401004,2,12
4063167,17661,055,2,765400405,2,11
4063168,17661,015,2,765400405,1,22
4063169,17662,000,2,765400701,2,23
4063170,17662,025,1,765400701,2,11
4063171,17662,030,1,765400701,1,11
4063172,17663,050,1,765400303,2,11
4063173,17663,050,1,765400303,1,11
4063174,17664,025,1,765401001,1,12
4063175,17664,020,1,765401001,2,11
4063176,17665,090,2,765400104,2,21
4063177,17666,015,2,765400202,1,22
4063178,17667,085,2,765401001,2,21
4063179,17668,070,1,765400405,2,21
4063180,17668,075,1,765400405,1,21
4063181,17669,015,2,765400202,1,22
4063182,17670,000,2,765400305,1,23
4063183,17670,025,1,765400305,1,11
4063184,17670,025,1,765400305,2,25
4063185,17671,035,2,765400102,2,11
4063186,17672,050,2,765401003,2,11
4063187,17673,010,2,765400402,1,23
4063188,17673,015,2,765400402,1,22
4063189,17673,045,1,765400402,2,11
4063190,17673,045,1,765400402,1,11
4063191,17674,090,1,765400501,2,21
4063192,17674,085,1,765400501,1,21
4063193,17675,025,1,765400601,2,11
4063194,17675,025,1,765400601,1,11
4063195,17676,065,2,765400602,2,11
4063196,17676,065,1,765400602,1,21
4063197,17677,015,2,765400604,1,22
4063198,17677,015,2,765400604,1,22
4063199,17678,050,2,765400601,2,11
4063200,17678,020,2,765400601,2,22
4063201,17679,020,1,765400602,1,12
4063202,17679,000,2,765400602,1,23
4063203,17679,015,2,765400602,2,12
4063204,17680,025,1,765401003,1,11
4063205,17680,025,1,765401003,2,11
4063206,17681,030,2,765400304,1,11
4063207,17682,065,1,765400301,1,21
4063208,17682,065,1,765400301,2,11
4063209,17683,055,1,765400403,1,11
4063210,17683,015,2,765400403,1,22
4063211,17683,020,2,765400403,2,22
4063212,17683,025,2,765400403,2,11
4063213,17683,045,1,765400403,2,11
4063214,17684,020,1,765400303,1,11
4063215,17684,020,1,765400303,2,11
4063216,17685,050,2,765400204,1,11
4063217,17686,000,2,765400404,2,23
4063218,17686,025,1,765400404,1,11
4063219,17686,030,1,765400404,2,11
4063220,17687,080,2,765400502,2,21
4063221,17688,030,2,765401005,2,11
4063222,17689,025,1,765401004,1,11
4063223,17689,020,1,765401004,2,11
4063224,17690,020,2,765400202,1,22
4063225,17691,060,2,765400106,1,21
4063226,17692,020,2,765400405,2,22
4063227,17693,030,2,765400902,1,11
4063228,17694,035,1,765401001,1,12
4063229,17694,035,1,765401001,2,11
4063230,17695,065,1,765400305,2,21
4063231,17695,070,1,765400305,1,21
4063232,17696,030,1,765400104,1,12
4063233,17696,020,2,765400104,2,11
4063234,17697,040,2,765400301,2,11
4063235,17698,015,2,765400202,2,22
4063236,17699,030,2,765400402,2,11
4063237,17700,035,1,765400701,1,11
4063238,17700,025,1,765400701,2,22
4063239,17701,090,2,765400504,2,21
4063240,17702,030,1,765400303,1,11
4063241,17702,030,1,765400303,2,11
4063242,17702,000,2,765400303,2,23
4063243,17703,035,1,765400403,1,11
4063244,17703,035,1,765400403,2,11
4063245,17704,055,1,765400305,1,11
4063246,17704,075,1,765400305,2,21
4063247,17705,015,2,765400102,1,22
4063248,17706,080,2,765400104,1,21
4063249,17707,080,2,765400202,2,21
4063250,17708,045,1,765400602,2,11
4063251,17708,045,1,765400602,1,11
4063252,17708,015,2,765400602,2,22
4063253,17709,035,1,765400201,1,11
4063254,17709,030,1,765400201,2,12
4063255,17710,000,2,765400602,1,23
4063256,17710,030,1,765400602,1,12
4063257,17710,040,1,765400602,2,11
4063258,17711,070,1,765400802,1,21
4063259,17711,055,1,765400802,2,24
4063260,17712,020,2,765400103,1,11
4063261,17713,055,2,765401002,2,21
4063262,17714,025,1,765401001,2,11
4063263,17714,025,1,765401001,1,11
4063264,17714,000,2,765401001,1,23
4063265,17715,035,1,765400203,1,11
4063266,17715,030,2,765400203,2,24
4063267,17716,080,1,765400604,1,21
4063268,17716,075,1,765400604,2,21
4063269,17717,020,2,765400202,1,22
4063270,17718,020,1,765400303,2,11
4063271,17718,020,1,765400303,1,11
4063272,17719,025,1,765400204,1,11
4063273,17719,025,1,765400204,2,11
4063274,17720,080,2,765401005,2,21
4063275,17721,020,1,765400303,2,22
4063276,17722,030,2,765400702,1,11
4063277,17723,015,2,765400106,1,22
4063278,17724,020,2,765400404,2,22
4063279,17725,015,2,765400402,1,11
4063280,17725,045,2,765400402,2,11
4063281,17725,020,2,765400402,2,22
4063282,17726,015,2,765400602,1,22
4063283,17726,040,1,765400602,1,11
4063284,17726,045,1,765400602,2,11
4063285,17727,025,1,765400105,1,11
4063286,17727,020,1,765400105,2,11
4063287,17728,020,2,765400404,2,22
4063288,17729,020,2,765400102,1,11
4063289,17729,020,2,765400102,2,11
4063290,17730,020,1,765400502,2,11
4063291,17730,025,1,765400502,1,11
4063292,17731,070,1,765400902,1,21
4063293,17731,065,1,765400902,2,21
4063294,17732,020,1,765401005,2,11
4063295,17732,025,1,765401005,1,11
4063296,17733,035,2,765401003,1,12
4063297,17734,040,2,765400405,2,12
4063298,17735,025,2,765400203,2,11
4063299,17736,050,1,765400502,2,11
4063300,17736,060,1,765400502,1,21
4063301,17737,045,2,765400104,1,12
4063302,17738,020,2,765400301,2,11
4063303,17739,020,2,765400102,1,22
4063304,17740,050,2,765401005,2,11
4063305,17740,020,2,765401005,1,25
4063306,17741,055,2,765400801,1,12
4063307,17742,015,2,765400202,1,22
4063308,17743,025,2,765400105,1,11
4063309,17744,070,1,765400202,1,21
4063310,17744,065,1,765400202,2,21
4063311,17745,025,2,765400404,1,12
4063312,17746,055,2,765400404,1,11
4063313,17746,025,2,765400404,2,11
4063314,17747,070,1,765401002,2,21
4063315,17747,075,1,765401002,1,21
4063316,17748,030,2,765400502,1,12
4063317,17749,045,1,765400204,2,11
